ReviewStar,Price,Product_enc,Total_Score,Overall_Result_enc
3.0,3384.739853336237,9,0.1012,1
3.0,1399.0,9,0.1139,1
5.0,1399.0,9,0.0,1
3.65661715805808,1399.0,9,-0.6877,0
5.0,1399.0,9,0.8555,1
5.0,1399.0,9,0.75,1
5.0,1399.0,9,0.886,1
3.0,1399.0,9,-0.3804,0
5.0,1399.0,9,0.5637,1
5.0,1399.0,9,0.8859,1
2.0,1399.0,9,0.5777,1
5.0,1399.0,9,0.4754,1
5.0,1399.0,9,0.6908,1
5.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.8402,1
4.0,1399.0,9,0.886,1
5.0,1399.0,9,-0.2411,0
1.0,1399.0,9,-0.5256,0
4.0,1399.0,9,0.8957,1
5.0,1399.0,9,0.9245,1
4.0,1399.0,9,0.5672,1
4.0,1399.0,9,0.8934,1
3.65661715805808,1399.0,9,0.8271,1
5.0,1399.0,9,0.8807,1
4.0,1399.0,9,0.6353,1
5.0,1399.0,9,0.807,1
4.0,1399.0,9,0.7845,1
2.0,1399.0,9,-0.4767,0
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.4927,1
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.5693,1
4.0,1399.0,9,0.7783,1
5.0,1399.0,9,0.9041,1
2.0,1399.0,9,-0.6428,0
5.0,1399.0,9,0.5499,1
4.0,1399.0,9,0.1901,1
3.65661715805808,1399.0,9,0.5859,1
1.0,1399.0,9,0.2682,1
2.0,1399.0,9,-0.6604,0
3.65661715805808,1399.0,9,-0.6908,0
2.0,1399.0,9,0.1027,1
1.0,1399.0,9,-0.2263,0
1.0,1399.0,9,0.1901,1
1.0,1399.0,9,-0.3802,0
5.0,1399.0,9,0.1779,1
4.0,1399.0,9,0.886,1
3.0,1399.0,9,0.6479,1
4.0,1399.0,9,0.25,1
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.7269,1
3.0,1399.0,9,-0.2755,0
5.0,1399.0,9,0.9658,1
2.0,1399.0,9,0.9186,1
3.0,1399.0,9,-0.3412,0
1.0,1399.0,9,-0.2617,0
4.0,1399.0,9,-0.3612,0
2.0,1399.0,9,0.4025,1
5.0,1399.0,9,0.7783,1
5.0,1399.0,9,0.9169,1
1.0,1399.0,9,0.2382,1
5.0,1399.0,9,0.8126,1
5.0,1399.0,9,0.6468,1
4.0,1399.0,9,0.6697,1
4.0,1399.0,9,0.791,1
4.0,1399.0,9,0.6908,1
4.0,1399.0,9,0.296,1
3.0,1399.0,9,0.0,1
5.0,1399.0,9,0.8733,1
3.0,1399.0,9,0.4215,1
1.0,1399.0,9,0.0,1
3.0,1399.0,9,0.5789,1
3.0,1399.0,9,-0.0516,0
5.0,1399.0,9,0.9144,1
4.0,1399.0,9,0.9403,1
3.0,1399.0,9,0.3291,1
5.0,1399.0,9,0.8834,1
1.0,1399.0,9,-0.6416,0
3.0,1399.0,9,-0.5499,0
5.0,1399.0,9,0.9161,1
1.0,1399.0,9,0.2382,1
1.0,1399.0,9,-0.4019,0
4.0,1399.0,9,0.2732,1
5.0,1399.0,9,0.7579,1
4.0,1399.0,9,0.7096,1
4.0,1399.0,9,0.5789,1
5.0,1399.0,9,-0.4404,0
3.65661715805808,1399.0,9,0.0553,1
5.0,1399.0,9,-0.296,0
4.0,1399.0,9,0.2382,1
3.65661715805808,1399.0,9,-0.2247,0
2.0,1399.0,9,0.3182,1
3.0,1399.0,9,-0.4215,0
3.0,1399.0,9,0.296,1
5.0,1399.0,9,0.6064,1
4.0,1399.0,9,0.6597,1
3.0,1399.0,9,0.8965,1
3.0,1399.0,9,0.6486,1
3.0,1399.0,9,0.2732,1
4.0,1399.0,9,0.0,1
5.0,1399.0,9,0.4927,1
3.0,1399.0,9,0.4215,1
4.0,1399.0,9,-0.4019,0
4.0,1399.0,9,0.6124,1
5.0,1399.0,9,0.8934,1
5.0,1399.0,9,0.6892,1
2.0,1399.0,9,-0.4466,0
1.0,1399.0,9,-0.1695,0
5.0,1399.0,9,0.944,1
5.0,1399.0,9,0.7845,1
4.0,1399.0,9,0.7003,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.7263,1
2.0,1399.0,9,-0.2755,0
5.0,1399.0,9,0.93,1
5.0,1399.0,9,0.6249,1
2.0,1399.0,9,-0.6066,0
4.0,1399.0,9,0.8402,1
4.0,1399.0,9,0.4404,1
1.0,1399.0,9,0.0,1
3.0,1399.0,9,0.6486,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.765,1
4.0,1399.0,9,0.8445,1
5.0,1399.0,9,0.4404,1
3.65661715805808,1399.0,9,0.6369,1
3.65661715805808,1399.0,9,0.899,1
5.0,1399.0,9,0.6084,1
1.0,1399.0,9,0.836,1
4.0,1399.0,9,0.7003,1
4.0,1399.0,9,0.7003,1
5.0,1399.0,9,0.4754,1
2.0,1399.0,9,0.2023,1
4.0,1399.0,9,0.8225,1
5.0,1399.0,9,0.296,1
5.0,1399.0,9,0.0,1
3.65661715805808,1399.0,9,0.6249,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.6566,1
5.0,1399.0,9,0.7964,1
4.0,1399.0,9,0.7096,1
4.0,1399.0,9,0.6808,1
3.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.8834,1
5.0,1399.0,9,0.8316,1
4.0,1399.0,9,0.7933,1
4.0,1399.0,9,0.8531,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.9501,1
5.0,1399.0,9,0.9022,1
2.0,1399.0,9,0.34,1
3.0,1399.0,9,0.4404,1
1.0,1399.0,9,-0.3182,0
5.0,1399.0,9,0.7717,1
5.0,1399.0,9,0.6801,1
2.0,1399.0,9,-0.4374,0
2.0,1399.0,9,0.2732,1
5.0,1399.0,9,0.9041,1
4.0,1399.0,9,0.1298,1
3.0,1399.0,9,0.7677,1
3.0,1399.0,9,-0.0531,0
4.0,1399.0,9,0.8292,1
4.0,1399.0,9,0.8873,1
3.0,1399.0,9,-0.8241,0
5.0,1399.0,9,0.4404,1
2.0,1399.0,9,-0.3182,0
5.0,1399.0,9,-0.4019,0
4.0,1399.0,9,0.7003,1
1.0,1399.0,9,-0.4015,0
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.2382,1
5.0,1399.0,9,0.8817,1
5.0,1399.0,9,0.7496,1
3.0,1399.0,9,0.1378,1
5.0,1399.0,9,-0.296,0
5.0,1399.0,9,0.2144,1
1.0,1399.0,9,-0.7003,0
1.0,1399.0,9,-0.4927,0
4.0,1399.0,9,0.6597,1
4.0,1399.0,9,0.4404,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.9184,1
2.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.2382,1
5.0,1399.0,9,0.9198,1
2.0,1399.0,9,-0.0572,0
4.0,1399.0,9,0.5379,1
5.0,1399.0,9,0.6369,1
4.0,1399.0,9,0.0,1
1.0,1399.0,9,-0.2732,0
5.0,1399.0,9,0.4404,1
2.0,1399.0,9,-0.6874,0
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.4588,1
1.0,1399.0,9,-0.0274,0
4.0,1399.0,9,0.5859,1
3.0,1399.0,9,0.25,1
5.0,1399.0,9,0.8059,1
1.0,1399.0,9,-0.4215,0
5.0,1399.0,9,0.7851,1
2.0,1399.0,9,0.0,1
4.0,1399.0,9,-0.3612,0
4.0,1399.0,9,0.0,1
5.0,1399.0,9,0.9168,1
3.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.6956,1
5.0,1399.0,9,0.9278,1
5.0,1399.0,9,0.5719,1
4.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.5719,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.7579,1
3.0,1399.0,9,-0.1511,0
5.0,1399.0,9,0.6124,1
4.0,1399.0,9,0.7906,1
1.0,1399.0,9,-0.8752,0
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.6369,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.9451,1
2.0,1399.0,9,-0.7184,0
4.0,1399.0,9,0.7778,1
4.0,1399.0,9,0.4404,1
3.0,1399.0,9,0.8047,1
4.0,1399.0,9,0.8122,1
5.0,3384.739853336237,9,0.8954,1
5.0,1399.0,9,0.9416,1
3.0,1399.0,9,0.6275,1
5.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.807,1
3.0,1399.0,9,-0.0516,0
5.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,-0.6908,0
4.0,1399.0,9,0.0,1
3.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.5744,0
5.0,1399.0,9,0.2263,1
5.0,1399.0,9,0.2006,1
2.0,1399.0,9,-0.8016,0
2.0,1399.0,9,0.0772,1
1.0,1399.0,9,-0.8316,0
4.0,1399.0,9,0.5927,1
5.0,1399.0,9,0.807,1
5.0,1399.0,9,0.8779,1
4.0,1399.0,9,0.2023,1
5.0,1399.0,9,-0.296,0
4.0,1399.0,9,0.3182,1
3.0,1399.0,9,0.3737,1
4.0,1399.0,9,0.3818,1
5.0,1399.0,9,0.6249,1
2.0,1399.0,9,-0.4019,0
1.0,1399.0,9,-0.5312,0
3.65661715805808,1399.0,9,0.4404,1
5.0,1399.0,9,0.0352,1
1.0,1399.0,9,-0.3818,0
5.0,1399.0,9,-0.3412,0
4.0,1399.0,9,0.8689,1
5.0,1399.0,9,0.0,1
3.0,1399.0,9,0.8622,1
5.0,1399.0,9,0.7717,1
1.0,1399.0,9,-0.4767,0
5.0,3384.739853336237,9,0.7908,1
5.0,1399.0,9,0.8903,1
3.65661715805808,1399.0,9,0.7778,1
1.0,1399.0,9,-0.4215,0
2.0,1399.0,9,-0.6971,0
2.0,1399.0,9,0.0276,1
1.0,1399.0,9,-0.4168,0
5.0,1399.0,9,0.681,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,-0.4215,0
3.0,1399.0,9,-0.4559,0
4.0,1399.0,9,0.2755,1
3.0,1399.0,9,-0.3412,0
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.2263,1
3.65661715805808,1399.0,9,-0.296,0
2.0,1399.0,9,-0.5984,0
4.0,1399.0,9,0.4404,1
3.65661715805808,1399.0,9,0.4927,1
4.0,1399.0,9,0.5642,1
2.0,1399.0,9,-0.3195,0
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.2023,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.9182,1
5.0,1399.0,9,-0.4605,0
1.0,1399.0,9,-0.128,0
1.0,1399.0,9,0.1282,1
4.0,1399.0,9,-0.2755,0
5.0,1399.0,9,-0.0516,0
5.0,1399.0,9,0.6249,1
4.0,1399.0,9,-0.2152,0
5.0,1399.0,9,0.8555,1
5.0,1399.0,9,0.4023,1
1.0,1399.0,9,-0.3919,0
3.0,1399.0,9,-0.8156,0
5.0,1399.0,9,0.9545,1
4.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.9001,1
3.0,1399.0,9,-0.6295,0
4.0,1399.0,9,0.7003,1
5.0,1399.0,9,0.4215,1
4.0,1399.0,9,0.836,1
3.0,1399.0,9,-0.0516,0
5.0,1399.0,9,0.6908,1
3.65661715805808,1399.0,9,-0.4243,0
4.0,1399.0,9,-0.1295,0
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.8271,1
5.0,1399.0,9,0.7003,1
4.0,1399.0,9,0.5994,1
5.0,1399.0,9,0.9217,1
1.0,1399.0,9,0.0,1
4.0,1399.0,9,0.7841,1
5.0,1399.0,9,0.9246,1
5.0,1399.0,9,0.6249,1
1.0,1399.0,9,-0.5859,0
3.0,1399.0,9,-0.7269,0
4.0,1399.0,9,0.2023,1
5.0,1399.0,9,0.6369,1
4.0,1399.0,9,0.7338,1
3.0,1399.0,9,0.0,1
2.0,1399.0,9,-0.2382,0
4.0,1399.0,9,0.3612,1
5.0,1399.0,9,0.9201,1
5.0,1399.0,9,0.7964,1
4.0,1399.0,9,0.9118,1
4.0,1399.0,9,0.0,1
5.0,1399.0,9,-0.4939,0
3.0,1399.0,9,-0.4118,0
5.0,1399.0,9,0.4927,1
5.0,1399.0,9,0.4404,1
1.0,1399.0,9,-0.7184,0
4.0,1399.0,9,0.9186,1
3.0,1399.0,9,-0.204,0
1.0,1399.0,9,0.1779,1
5.0,1399.0,9,0.6705,1
2.0,1399.0,9,0.296,1
5.0,1399.0,9,0.0,1
3.65661715805808,1399.0,9,0.4767,1
4.0,1399.0,9,0.4927,1
3.0,1399.0,9,0.6249,1
4.0,1399.0,9,-0.6439,0
2.0,1399.0,9,0.1388,1
1.0,1399.0,9,0.4927,1
4.0,1399.0,9,0.4927,1
5.0,1399.0,9,0.7574,1
5.0,1399.0,9,0.5719,1
3.0,1399.0,9,-0.2023,0
3.0,1399.0,9,-0.6542,0
4.0,1399.0,9,0.8271,1
1.0,1399.0,9,-0.6971,0
1.0,1399.0,9,-0.802,0
5.0,1399.0,9,-0.204,0
4.0,1399.0,9,0.7684,1
4.0,1399.0,9,0.7358,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.7302,1
5.0,1399.0,9,0.4236,1
2.0,1399.0,9,0.8931,1
5.0,1399.0,9,0.6369,1
1.0,1399.0,9,-0.3384,0
5.0,1399.0,9,0.4404,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.8481,1
5.0,1399.0,9,0.9349,1
5.0,1399.0,9,0.8568,1
4.0,1399.0,9,0.0,1
2.0,1399.0,9,0.2263,1
2.0,1399.0,9,0.7939,1
1.0,1399.0,9,-0.8957,0
5.0,3384.739853336237,9,0.6369,1
1.0,1399.0,9,-0.2263,0
5.0,1399.0,9,0.7841,1
5.0,1399.0,9,0.9127,1
2.0,1399.0,9,-0.5096,0
5.0,1399.0,9,0.7717,1
4.0,1399.0,9,0.34,1
3.65661715805808,1399.0,9,0.5956,1
5.0,1399.0,9,0.7645,1
5.0,1399.0,9,0.8934,1
3.0,3384.739853336237,9,-0.296,0
4.0,1399.0,9,0.7783,1
5.0,1399.0,9,0.8481,1
5.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.7876,0
1.0,1399.0,9,0.3197,1
4.0,1399.0,9,0.8975,1
1.0,1399.0,9,-0.6619,0
1.0,1399.0,9,-0.3612,0
4.0,1399.0,9,-0.675,0
3.0,1399.0,9,0.5346,1
4.0,1399.0,9,-0.1531,0
5.0,1399.0,9,0.926,1
3.0,1399.0,9,-0.4576,0
4.0,1399.0,9,0.0,1
5.0,1399.0,9,0.1265,1
3.65661715805808,1399.0,9,0.734,1
5.0,1399.0,9,0.4404,1
1.0,1399.0,9,0.3182,1
5.0,1399.0,9,0.8979,1
4.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.8176,1
5.0,1399.0,9,0.4201,1
2.0,1399.0,9,0.2177,1
5.0,1399.0,9,0.5719,1
4.0,1399.0,9,0.6249,1
5.0,3384.739853336237,9,0.4215,1
5.0,1399.0,9,0.4404,1
1.0,1399.0,9,0.0,1
4.0,1399.0,9,0.8641,1
4.0,1399.0,9,-0.4021,0
4.0,1399.0,9,0.5719,1
5.0,1399.0,9,0.807,1
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.4215,1
3.65661715805808,1399.0,9,-0.7184,0
4.0,1399.0,9,0.7003,1
5.0,1399.0,9,0.0,1
1.0,1399.0,9,-0.7713,0
5.0,1399.0,9,0.9299,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.6705,1
1.0,1399.0,9,0.6583,1
5.0,1399.0,9,0.7579,1
4.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.9475,1
4.0,1399.0,9,0.9413,1
5.0,1399.0,9,0.8271,1
1.0,1399.0,9,-0.797,0
4.0,1399.0,9,0.6249,1
3.0,1399.0,9,-0.2263,0
3.0,1399.0,9,0.0,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.7988,1
5.0,1399.0,9,0.5859,1
4.0,1399.0,9,0.9246,1
3.0,1399.0,9,0.0,1
5.0,1399.0,9,0.8442,1
1.0,1399.0,9,0.7506,1
3.0,1399.0,9,0.765,1
4.0,1399.0,9,0.1531,1
3.65661715805808,1399.0,9,0.4215,1
3.0,1399.0,9,-0.4767,0
2.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.8934,1
5.0,1399.0,9,0.2382,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.5994,1
1.0,1399.0,9,-0.2263,0
5.0,1399.0,9,0.9022,1
5.0,1399.0,9,0.7906,1
3.65661715805808,1399.0,9,0.8555,1
2.0,1399.0,9,-0.3412,0
5.0,1399.0,9,0.8402,1
5.0,1399.0,9,0.7269,1
5.0,1399.0,9,0.7506,1
3.0,1399.0,9,-0.5574,0
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.2382,1
4.0,1399.0,9,0.4404,1
1.0,1399.0,9,-0.6249,0
5.0,1399.0,9,0.6249,1
4.0,1399.0,9,0.6249,1
5.0,1399.0,9,-0.5435,0
4.0,1399.0,9,0.0,1
2.0,1399.0,9,-0.5256,0
3.0,1399.0,9,-0.4007,0
3.0,1399.0,9,0.5106,1
4.0,1399.0,9,0.4019,1
4.0,1399.0,9,0.4588,1
1.0,1399.0,9,0.0,1
1.0,1399.0,9,-0.3929,0
5.0,1399.0,9,0.9399,1
2.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.836,1
5.0,1399.0,9,0.7906,1
5.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.5859,1
1.0,1399.0,9,-0.6876,0
4.0,1399.0,9,0.5693,1
5.0,1399.0,9,0.9216,1
4.0,1399.0,9,-0.2023,0
2.0,1399.0,9,0.2263,1
3.0,1399.0,9,0.0,1
5.0,1399.0,9,0.8858,1
2.0,1399.0,9,0.0,1
4.0,1399.0,9,0.34,1
5.0,1399.0,9,0.9109,1
3.0,1399.0,9,-0.1531,0
5.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.7351,1
5.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.6251,0
3.0,1399.0,9,0.7003,1
1.0,1399.0,9,-0.4707,0
3.0,1399.0,9,0.1999,1
5.0,1399.0,9,0.0772,1
1.0,1399.0,9,-0.5423,0
5.0,1399.0,9,0.4754,1
4.0,1399.0,9,0.2263,1
4.0,1399.0,9,0.9231,1
1.0,1399.0,9,-0.1531,0
5.0,1399.0,9,0.8316,1
5.0,1399.0,9,0.8687,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.6369,1
4.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.802,1
5.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,-0.1984,0
5.0,1399.0,9,0.8016,1
5.0,1399.0,9,-0.2023,0
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.6249,1
3.0,1399.0,9,-0.2023,0
3.0,1399.0,9,0.5023,1
1.0,1399.0,9,-0.4767,0
1.0,1399.0,9,-0.7967,0
4.0,1399.0,9,0.5122,1
3.0,1399.0,9,0.1154,1
5.0,1399.0,9,0.9371,1
4.0,1399.0,9,0.8251,1
5.0,1399.0,9,0.4404,1
3.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.8402,1
5.0,1399.0,9,0.6124,1
5.0,1399.0,9,0.765,1
4.0,1399.0,9,0.7906,1
4.0,1399.0,9,0.9022,1
4.0,1399.0,9,-0.3412,0
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.8979,1
5.0,1399.0,9,0.9001,1
3.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.9062,1
3.0,1399.0,9,0.0,1
2.0,1399.0,9,-0.1531,0
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.7906,1
5.0,3384.739853336237,9,0.6486,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.9259,1
4.0,1399.0,9,0.5945,1
1.0,1399.0,9,-0.3071,0
3.0,1399.0,9,0.7003,1
2.0,1399.0,9,-0.8012,0
3.0,1399.0,9,0.0,1
5.0,1399.0,9,0.8807,1
3.0,1399.0,9,-0.1779,0
1.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.1779,0
5.0,1399.0,9,0.9432,1
4.0,1399.0,9,-0.4748,0
5.0,1399.0,9,0.7906,1
1.0,1399.0,9,-0.4576,0
5.0,1399.0,9,0.6249,1
1.0,1399.0,9,-0.2023,0
4.0,1399.0,9,0.5574,1
1.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.5267,0
4.0,1399.0,9,0.9335,1
4.0,1399.0,9,0.2023,1
1.0,1399.0,9,-0.3749,0
1.0,1399.0,9,-0.4215,0
2.0,1399.0,9,-0.2263,0
3.0,1399.0,9,-0.6597,0
1.0,1399.0,9,-0.1154,0
4.0,1399.0,9,-0.4019,0
3.65661715805808,1399.0,9,0.4404,1
4.0,1399.0,9,0.0,1
4.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.9392,1
3.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.5994,1
5.0,1399.0,9,0.0,1
5.0,1399.0,9,0.6115,1
4.0,1399.0,9,0.3818,1
1.0,1399.0,9,0.2382,1
1.0,1399.0,9,-0.3412,0
4.0,1399.0,9,0.6486,1
1.0,1399.0,9,-0.1531,0
2.0,3384.739853336237,9,-0.4652,0
1.0,1399.0,9,-0.5574,0
5.0,1399.0,9,0.5859,1
4.0,1399.0,9,0.0516,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.6249,1
1.0,1399.0,9,-0.4215,0
5.0,1399.0,9,0.7267,1
4.0,1399.0,9,-0.0589,0
4.0,1399.0,9,-0.6024,0
3.65661715805808,1399.0,9,-0.3818,0
5.0,1399.0,9,0.8225,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,-0.1027,0
5.0,1399.0,9,0.4404,1
3.0,1399.0,9,0.4404,1
3.0,1399.0,9,-0.101,0
5.0,1399.0,9,0.9621,1
3.65661715805808,1399.0,9,-0.4075,0
4.0,1399.0,9,0.7871,1
5.0,1399.0,9,0.8598,1
4.0,1399.0,9,0.3818,1
4.0,1399.0,9,-0.6115,0
4.0,1399.0,9,0.9601,1
5.0,1399.0,9,-0.2834,0
5.0,1399.0,9,0.7684,1
4.0,1399.0,9,0.7003,1
1.0,1399.0,9,-0.7096,0
1.0,1399.0,9,-0.5106,0
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.2263,1
5.0,1399.0,9,0.8402,1
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.5719,1
4.0,1399.0,9,0.7351,1
4.0,1399.0,9,0.4404,1
3.0,1399.0,9,0.296,1
4.0,1399.0,9,0.0,1
5.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.4404,1
5.0,1399.0,9,0.8115,1
4.0,1399.0,9,-0.0258,0
1.0,1399.0,9,-0.7906,0
5.0,1399.0,9,0.7717,1
3.0,1399.0,9,0.5553,1
2.0,1399.0,9,-0.7096,0
3.0,3384.739853336237,9,-0.0772,0
1.0,1399.0,9,-0.2263,0
4.0,1399.0,9,0.7845,1
4.0,1399.0,9,0.9081,1
4.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.8221,1
4.0,1399.0,9,0.8176,1
4.0,1399.0,9,0.6448,1
5.0,1399.0,9,0.3612,1
3.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.6808,1
5.0,1399.0,9,0.836,1
5.0,1399.0,9,0.7269,1
3.0,1399.0,9,-0.5849,0
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.4404,1
5.0,1399.0,9,-0.1045,0
1.0,1399.0,9,-0.6249,0
5.0,1399.0,9,0.9274,1
5.0,1399.0,9,0.7906,1
5.0,1399.0,9,0.7574,1
4.0,1399.0,9,0.8514,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.742,1
1.0,1399.0,9,-0.1969,0
5.0,1399.0,9,0.7184,1
4.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.7713,0
5.0,1399.0,9,0.6808,1
4.0,1399.0,9,-0.3804,0
2.0,1399.0,9,-0.4023,0
5.0,1399.0,9,0.5719,1
5.0,1399.0,9,0.4215,1
5.0,1399.0,9,0.6369,1
5.0,1399.0,9,0.6486,1
5.0,1399.0,9,0.4404,1
4.0,1399.0,9,0.7391,1
1.0,1399.0,9,-0.6249,0
1.0,1399.0,9,0.2263,1
5.0,1399.0,9,0.7003,1
4.0,1399.0,9,0.8271,1
5.0,1399.0,9,0.8934,1
1.0,1399.0,9,0.0,1
5.0,1399.0,9,0.6249,1
3.0,1399.0,9,0.1027,1
5.0,1399.0,9,0.4754,1
5.0,1399.0,9,0.4927,1
5.0,1399.0,9,0.9465,1
4.0,1399.0,9,0.4404,1
1.0,1399.0,9,-0.296,0
5.0,1399.0,9,0.4927,1
4.0,1399.0,9,0.6597,1
1.0,1399.0,9,-0.2263,0
5.0,1399.0,9,0.908,1
4.0,1399.0,9,0.7003,1
5.0,1399.0,9,0.8618,1
3.65661715805808,1399.0,9,0.6369,1
5.0,1399.0,9,-0.5994,0
4.0,1399.0,9,0.7845,1
5.0,1399.0,9,0.0,1
1.0,1399.0,9,-0.5256,0
5.0,1399.0,9,0.2716,1
5.0,1399.0,9,0.8402,1
1.0,1399.0,9,-0.5267,0
5.0,1399.0,9,0.6369,1
1.0,1399.0,9,0.2382,1
1.0,1399.0,9,0.0,1
4.0,1399.0,9,0.8271,1
2.0,1399.0,9,-0.4019,0
4.0,1399.0,9,0.9081,1
2.0,1399.0,9,-0.367,0
2.0,1399.0,9,0.0,1
4.0,1399.0,9,0.0,1
4.0,1399.0,9,0.6249,1
5.0,1399.0,9,0.0,1
4.0,1399.0,9,0.4215,1
1.0,1399.0,9,-0.8126,0
5.0,1399.0,9,0.5859,1
1.0,1399.0,9,0.079,1
5.0,1399.0,9,0.5859,1
5.0,1399.0,9,0.7835,1
1.0,1399.0,9,-0.3372,0
5.0,1399.0,9,0.8225,1
4.0,1399.0,9,-0.25,0
3.65661715805808,1399.0,9,0.0,1
5.0,1399.0,9,0.5719,1
5.0,3384.739853336237,9,0.7003,1
4.0,1399.0,9,0.69,1
5.0,1399.0,9,0.9118,1
5.0,1399.0,9,0.3612,1
2.0,1399.0,9,-0.4019,0
1.0,1399.0,9,-0.4939,0
1.0,1399.0,9,0.0,1
3.0,1399.0,9,-0.4767,0
3.0,1399.0,9,0.0,1
2.0,1399.0,9,0.4404,1
4.0,1399.0,9,-0.284,0
5.0,1399.0,9,0.8176,1
1.0,1399.0,9,-0.4215,0
4.0,1399.0,9,0.3182,1
3.65661715805808,1399.0,9,0.765,1
5.0,1399.0,9,0.8478,1
5.0,1399.0,9,0.8313,1
4.0,1399.0,9,0.8271,1
1.0,1399.0,9,-0.6971,0
5.0,1399.0,9,0.6249,1
4.0,1399.0,9,0.3612,1
1.0,1399.0,9,-0.296,0
1.0,1399.0,9,-0.3818,0
5.0,1399.0,9,0.4215,1
3.0,1399.0,9,-0.4404,0
5.0,1399.0,9,0.659,1
4.0,1399.0,9,0.4902,1
5.0,1399.0,9,0.5719,1
4.0,1399.0,9,0.4404,1
